,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0091,0.8546451182094044,0.8482505366055496,-1.0,0.8482505366055496
Case-0092,0.8276926413184906,0.8039241739746656,-1.0,0.8039241739746656
Case-0093,0.8369406670795183,0.8376361690069895,-1.0,0.8376361690069895
Case-0094,0.8843777266030638,0.9041949626063784,-1.0,0.9041949626063784
Case-0095,0.8966262149634536,0.9070260644325724,-1.0,0.9070260644325724
Case-0096,0.8873334356261978,0.8775554946560702,-1.0,0.8775554946560702
Case-0097,0.8731717165277357,0.8931129300422049,-1.0,0.8931129300422049
Case-0098,0.7334590688645497,0.7406577277054903,-1.0,0.7406577277054903
Case-0099,0.8937334636117119,0.8934404490905474,-1.0,0.8934404490905474
Case-0100,0.8162242234285663,0.8130494710177321,-1.0,0.8130494710177321
Case-0101,0.7341908212560386,0.72075,-1.0,0.72075
Case-0102,0.8828772795758649,0.8800082549603467,-1.0,0.8800082549603467
Case-0103,0.8594379916755649,0.8477927447319286,-1.0,0.8477927447319286
Case-0104,0.8684474391368868,0.8672867640219515,-1.0,0.8672867640219515
Case-0105,0.8733508304053959,0.8763101832126119,-1.0,0.8763101832126119
Case-0106,0.8616925182174227,0.8904284670940518,-1.0,0.8904284670940518
Case-0107,0.6798602571851358,0.6829430670339761,-1.0,0.6829430670339761
Case-0108,0.6784427572983671,0.6702295552367289,-1.0,0.6702295552367289
Case-0109,0.7975274084441334,0.8052689157623961,-1.0,0.8052689157623961
Case-0110,0.8929399881763159,0.8880244557305987,-1.0,0.8880244557305987
Case-0111,0.904983698183512,0.8997994164843179,-1.0,0.8997994164843179
Case-0112,0.8121593812894327,0.8083664514943374,-1.0,0.8083664514943374
Case-0113,0.6729416946000832,0.6736207000060035,-1.0,0.6736207000060035
Case-0114,0.7990172720332427,0.805466786633986,-1.0,0.805466786633986
Case-0115,0.7314619071441251,0.7373347199524588,-1.0,0.7373347199524588
Case-0116,0.8232671150169389,0.8212182507169193,-1.0,0.8212182507169193
Case-0117,0.8432551428148587,0.8552000599430541,-1.0,0.8552000599430541
Case-0118,0.8035550235238442,0.8098662488107896,-1.0,0.8098662488107896
Case-0119,0.6190793628517297,0.6372627752652268,-1.0,0.6372627752652268
Case-0120,0.7294348679903992,0.7232142857142857,-1.0,0.7232142857142857
Case-0121,0.8035608464417789,0.7949181227701034,-1.0,0.7949181227701034
Case-0122,0.8173223307684765,0.7860833729592646,-1.0,0.7860833729592646
Case-0123,0.8555533233943419,0.8644016772390065,-1.0,0.8644016772390065
Case-0124,0.8252703224437302,0.8153643001398166,-1.0,0.8153643001398166
Case-0125,0.842322360926985,0.8433588730785704,-1.0,0.8433588730785704
Case-0126,0.8810254206255057,0.8888489448105985,-1.0,0.8888489448105985
Case-0127,0.8183497746510373,0.8308203274255651,-1.0,0.8308203274255651
Case-0128,0.7387888918738744,0.7480408962899473,-1.0,0.7480408962899473
Case-0129,0.8959099035998009,0.8897240296163339,-1.0,0.8897240296163339
Case-0130,0.822071814552812,0.8296575871947615,-1.0,0.8296575871947615
Case-0131,0.8884896213195224,0.8938888335491583,-1.0,0.8938888335491583
Case-0132,0.8679124587448547,0.8672351021486107,-1.0,0.8672351021486107
Case-0133,0.8610016947709738,0.8625894875659382,-1.0,0.8625894875659382
Case-0134,0.8412784009203336,0.8330022805855956,-1.0,0.8330022805855956
Case-0135,0.8856340962154151,0.8932352754707411,-1.0,0.8932352754707411
Case-0136,0.7651835585047978,0.7816698379749755,-1.0,0.7816698379749755
Case-0137,0.8031793791237735,0.8173881912315488,-1.0,0.8173881912315488
Case-0138,0.7801638093001411,0.7807879992770649,-1.0,0.7807879992770649
Case-0139,0.8464480192875254,0.8494382531485005,-1.0,0.8494382531485005
Case-0140,0.9104699725166666,0.903516170088786,-1.0,0.903516170088786
Case-0141,0.8838292591852207,0.8779532773721419,-1.0,0.8779532773721419
Case-0142,0.828651494069454,0.8232129131437356,-1.0,0.8232129131437356
Case-0143,0.8990324238478155,0.8969832059628267,-1.0,0.8969832059628267
Case-0144,0.8536330707017163,0.8391845979614949,-1.0,0.8391845979614949
Case-0145,0.8633715413519566,0.8693293695224122,-1.0,0.8693293695224122
Case-0146,0.7820030684924516,0.7749451648901374,-1.0,0.7749451648901374
Case-0147,0.8782790788021206,0.8617024349383322,-1.0,0.8617024349383322
Case-0148,0.8644235137874393,0.8633698201720094,-1.0,0.8633698201720094
Case-0149,0.8326247390851698,0.8355906105646859,-1.0,0.8355906105646859
Case-0150,0.8035138158320468,0.8089698628574687,-1.0,0.8089698628574687
Case-0151,0.45212473629159494,0.4556629009793735,-1.0,0.4556629009793735
Case-0152,0.8155307357320656,0.8171706427594592,-1.0,0.8171706427594592
Case-0153,0.7873913761430016,0.7982309798860524,-1.0,0.7982309798860524
Case-0154,0.8008171652262425,0.8025858798120421,-1.0,0.8025858798120421
Case-0155,0.7617987683225245,0.7521496321248117,-1.0,0.7521496321248117
Case-0156,0.8128778164498992,0.8191165753034,-1.0,0.8191165753034
Case-0157,0.6035293632294395,0.6077211251508032,-1.0,0.6077211251508032
Case-0158,0.8510292921820259,0.8571936455663043,-1.0,0.8571936455663043
Case-0159,0.8839885439463944,0.8842007252768793,-1.0,0.8842007252768793
Case-0160,0.8554791481810116,0.8531060274904075,-1.0,0.8531060274904075
Case-0161,0.8509044820831894,0.8517668362727471,-1.0,0.8517668362727471
Case-0162,0.8324431850245481,0.8450235291929393,-1.0,0.8450235291929393
Case-0163,0.6466207414591475,0.6508542207414868,-1.0,0.6508542207414868
Case-0164,0.8372608358911104,0.8303680981595092,-1.0,0.8303680981595092
Case-0165,0.7801997497735019,0.7771312422781077,-1.0,0.7771312422781077
Case-0166,0.8491235118917644,0.8408986385600615,-1.0,0.8408986385600615
Case-0167,0.8115444899927658,0.8195383194829178,-1.0,0.8195383194829178
Case-0168,0.8595935072949781,0.8588407191603856,-1.0,0.8588407191603856
Case-0169,0.8525564434789356,0.8603078284504282,-1.0,0.8603078284504282
Case-0170,0.8463614308463454,0.8366867764552421,-1.0,0.8366867764552421
Case-0171,0.8577410678819745,0.8584450598829851,-1.0,0.8584450598829851
Case-0172,0.7576827250423173,0.7545378190471747,-1.0,0.7545378190471747
Case-0173,0.8479289739355453,0.8314051246016011,-1.0,0.8314051246016011
Case-0174,0.8455146522056524,0.8247119078104994,-1.0,0.8247119078104994
Case-0175,0.7880789258939631,0.7892595896520963,-1.0,0.7892595896520963
Case-0176,0.8208843188436411,0.812606792594153,-1.0,0.812606792594153
Case-0177,0.8910030769230769,0.8929388363998011,-1.0,0.8929388363998011
Case-0178,0.7371721509727809,0.7332167704804575,-1.0,0.7332167704804575
Case-0179,0.8499913894739631,0.8481186265651219,-1.0,0.8481186265651219
Case-0180,0.8212550424196379,0.8315169625593251,-1.0,0.8315169625593251
Case-0181,0.8258399209486166,0.8345027247956404,-1.0,0.8345027247956404
Case-0182,0.6337325286096985,0.6425466435853049,-1.0,0.6425466435853049
Case-0183,0.8556054478621461,0.8733127443146232,-1.0,0.8733127443146232
Case-0184,0.7951644763692759,0.7907083349942201,-1.0,0.7907083349942201
Case-0185,0.8551263001485884,0.8533220970460392,-1.0,0.8533220970460392
Case-0186,0.8472329837973724,0.8462429267008817,-1.0,0.8462429267008817
Case-0187,0.8853012620144142,0.8945956482994207,-1.0,0.8945956482994207
Case-0188,0.7973021849337405,0.7878007184585798,-1.0,0.7878007184585798
Case-0189,0.8045775343982287,0.7940386111307546,-1.0,0.7940386111307546
Case-0190,0.8274693540782649,0.8387583806745483,-1.0,0.8387583806745483
Case-0191,0.8537160812430489,0.8673270542383891,-1.0,0.8673270542383891
Case-0192,0.6468281393143573,0.6559260112562947,-1.0,0.6559260112562947
Case-0193,0.8269779179810726,0.8367780079842336,-1.0,0.8367780079842336
Case-0194,0.8731324561461421,0.8949499381706492,-1.0,0.8949499381706492
Case-0195,0.8099968247702249,0.813446207380093,-1.0,0.813446207380093
Case-0196,0.7727432989431092,0.7787353364889895,-1.0,0.7787353364889895
Case-0197,0.8726236998153009,0.8810743490929599,-1.0,0.8810743490929599
Case-0198,0.8614971419153288,0.8587097804027091,-1.0,0.8587097804027091
Case-0199,0.8634827548950168,0.8617650469674127,-1.0,0.8617650469674127
Case-0200,0.8281771100812415,0.8308335323620731,-1.0,0.8308335323620731
Case-0201,0.7516088194957274,0.7605040706197947,-1.0,0.7605040706197947
Case-0202,0.873651631991643,0.8744500590793675,-1.0,0.8744500590793675
Case-0203,0.8059356101345275,0.8013466862631166,-1.0,0.8013466862631166
